Timestamp,Camelina01 - Weight (g),Camelina02 - Weight (g),Camelina03 - Weight (g),Camelina04 - Weight (g),Camelina05 - Weight (g),Camelina06 - Weight (g),Camelina07 - Weight (g),Camelina08 - Weight (g),Camelina09 - Weight (g),Camelina10 - Weight (g),Camelina11 - Weight (g),Camelina12 - Weight (g),Camelina13 - Weight (g),Camelina14 - Weight (g),Camelina15 - Weight (g),Camelina16 - Weight (g),Camelina17 - Weight (g),Camelina18 - Weight (g),Camelina19 - Weight (g),Camelina20 - Weight (g),Camelina21 - Weight (g),Camelina22 - Weight (g),Camelina23 - Weight (g),Camelina24 - Weight (g),Camelina25 - Weight (g),Camelina26 - Weight (g),Camelina27 - Weight (g),Camelina28 - Weight (g),Camelina29 - Weight (g),Camelina30 - Weight (g),Camelina31 - Weight (g),Camelina32 - Weight (g),Camelina33 - Weight (g),Camelina34 - Weight (g),Camelina35 - Weight (g),Camelina36 - Weight (g),Camelina37 - Weight (g),Camelina38 - Weight (g),Camelina39 - Weight (g),Camelina40 - Weight (g),Camelina41 - Weight (g),Camelina42 - Weight (g),Camelina43 - Weight (g),Camelina44 - Weight (g),Camelina45 - Weight (g),Camelina46 - Weight (g),Camelina47 - Weight (g),Camelina48 - Weight (g),Camelina49 - Weight (g),Camelina50 - Weight (g)
2025-04-21T07:15:00,6812.69,6921.12,6762.49,6826.23,6955.89,6898.03,7044.91,6916.92,6937.45,6754.03,6960.51,6682.48,6776.12,6731.34,6930.72,6943.08,6724.59,6894.54,6733.98,6703.99,6831.09,6712.95,6826.78,6753.15,6929.24,6785.08,6772.58,6974.94,6990.85,6821.9,6931.3,7075.41,7080.59,6903.69,6930.8,6686.6,6923.92,6929.43,6809.71,6988.81,6908.27,6857.58,6622.79,6932.18,6632.06,6798.49,7023.02,6846.09,6929.46,6969.82
2025-04-21T07:18:00,6812.29,6920.92,6763.56,6824.96,6956.7,6896.81,7045.5,6917.22,6938.19,6753.56,6960.23,6682.36,6776.39,6730.87,6930.74,6942.78,6723.95,6893.08,6731.41,6703.29,6833.24,6712.4,6826.33,6754.68,6929.12,6786.74,6772.72,6974.51,6990.02,6821.56,6931.43,7075.28,7081,6901.41,6930.69,6684.38,6922.53,6929.04,6807.38,6988.76,6907.07,6856.63,6619.15,6931.45,6631.39,6797.85,7023.12,6845.53,6928.32,6969.11
2025-04-21T07:21:00,6812.07,6920.92,6763.07,6824.98,6956.86,6895.6,7044.74,6916.72,6938.56,6752.04,6960.51,6679.64,6776.64,6731.53,6930.23,6942.53,6724.67,6892.87,6731.86,6704.28,6831.63,6712.78,6826.2,6753.6,6929.15,6784.88,6772.47,6973.77,6990.66,6820.15,6930.06,7075.73,7079.92,6902.49,6931.56,6683.9,6922.52,6927.83,6809.9,6987.8,6906.38,6857.69,6622,6927.96,6632.79,6797.45,7022.04,6843.07,6930.39,6970.74
2025-04-21T07:24:00,6812.3,6920.68,6762.63,6825.36,6960.02,6895.83,7044.58,6914.21,6937.09,6753.04,6960.24,6680.53,6775.49,6730.67,6929.46,6942.53,6723.91,6892.74,6733.22,6704.16,6832.21,6711.67,6824.94,6753.55,6928.74,6785.08,6773.1,6974.26,6989.97,6821.28,6930.35,7075.37,7080.6,6901.56,6930.37,6683.15,6924.01,6929.68,6807.88,6988.51,6907.24,6856.53,6623.48,6927.59,6631.9,6797.44,7022.72,6844.42,6926.99,6969.87
2025-04-21T07:27:00,6811.21,6920.3,6761.72,6824.94,6956.2,6896.16,7045.03,6916.56,6938.23,6752.49,6959.5,6680.49,6775.38,6729.81,6929.31,6942.12,6724.31,6892.47,6730.95,6703.55,6831.42,6711.73,6825.24,6752.46,6928.73,6784.19,6770.28,6974.33,6990.15,6820.34,6928.78,7074.21,7078.3,6901.29,6930.32,6683.84,6922.14,6926.58,6809.13,6986.91,6906.68,6857.44,6617.36,6928.38,6632.97,6797.4,7022.21,6842.19,6930.01,6969.77
2025-04-21T07:30:00,6811.29,6919.92,6763.72,6825.23,6956.93,6896.59,7044.34,6914.55,6936.52,6752.13,6959.25,6680.6,6775.04,6730.26,6929.3,6941.06,6723.1,6892.18,6732.8,6703.84,6830.92,6711.03,6825.18,6752.35,6928.76,6785.15,6772.08,6973.82,6989.7,6820.43,6928.83,7074.39,7079.99,6901.02,6930.7,6682.34,6922.48,6928.57,6806.97,6987.62,6906.39,6856.45,6626.79,6929.72,6631.37,6796.64,7022.27,6844.17,6926.96,6970.16
2025-04-21T07:33:00,6811,6919.76,6761.99,6824.51,6955.36,6894.88,7044.45,6914.99,6937.36,6751.65,6959.67,6678.43,6775.46,6730.25,6929.04,6941.41,6723.48,6891.94,6730.62,6703.61,6830.22,6710.68,6825.06,6751.63,6928,6785.06,6771.41,6973.51,6989.66,6820.67,6929.43,7074.51,7078.1,6900.7,6930.14,6683.31,6920.85,6926.46,6805.83,6987.42,6905.68,6856.93,6614.92,6928.82,6633.14,6797.1,7021.92,6840.79,6929.48,6969.24
2025-04-21T07:36:00,6811.32,6918.53,6761.96,6824.32,6958.1,6896.15,7044.47,6914.9,6936.4,6750.85,6959.48,6678.87,6774.56,6729.08,6928.66,6940.73,6723.2,6891.25,6731.27,6704.2,6830.41,6711.1,6824.42,6751.97,6927.64,6783.95,6771.03,6973.19,6989.41,6819.92,6930.05,7075.26,7077.97,6901.84,6929.96,6683.48,6921.99,6924.09,6805.27,6986.81,6906.22,6856.87,6615.22,6925.84,6632.06,6797.11,7019.22,6841.33,6929.63,6969.06
2025-04-21T07:39:00,6810.38,6919.63,6760.68,6823.81,6957.06,6895.89,7044.05,6914.54,6936.15,6751.82,6959.42,6678.7,6774.77,6729.81,6929.19,6940.89,6722.86,6892.05,6730.05,6701.85,6830.77,6711.04,6824.06,6752,6927.68,6784.82,6771.36,6972.53,6988.22,6820.35,6928.4,7074.31,7078.21,6902.04,6929.5,6682.38,6920.92,6928.08,6804.81,6987.1,6905.92,6854.92,6616.46,6927.63,6631.61,6796.44,7020.75,6841.77,6926.37,6968.78
2025-04-21T07:42:00,6811.63,6919.96,6760.04,6824.66,6956.96,6894.33,7044.22,6915.43,6936.31,6750.99,6959.46,6678.27,6774.42,6729.94,6928.49,6940.06,6722.19,6891.06,6730.26,6702.76,6830.37,6711.21,6824.57,6751.42,6927.38,6784.53,6770.23,6972.54,6988.86,6819.91,6929.59,7073.94,7080.27,6900.79,6929.15,6681.98,6921.14,6926.47,6805.46,6986.11,6905.04,6855.12,6617,6929.86,6630.7,6795.83,7019.53,6843.7,6926.91,6968.23
2025-04-21T07:45:00,6810.36,6917.78,6760.11,6824.7,6955.44,6893.92,7042.75,6914.94,6936.92,6751.11,6959.27,6677.99,6774.09,6729.03,6928.02,6939.93,6722.05,6890.86,6730.31,6701.54,6830.61,6710.68,6823.38,6751.03,6927.07,6785.32,6770.5,6971.56,6988.78,6819.49,6928.13,7073.29,7077.78,6900.64,6928.7,6680.73,6921.17,6926.84,6806.03,6986.28,6904.9,6854.73,6616.57,6930.9,6630.95,6796.35,7021.67,6843.28,6926.83,6969.71
2025-04-21T07:48:00,6810.19,6917.33,6758.42,6824.94,6954.35,6894.05,7043.38,6915.03,6936.13,6750.01,6958.9,6678.16,6774.52,6728.55,6927.13,6939.07,6721.22,6890.87,6731.9,6701.25,6830.19,6709.79,6823.64,6749.67,6927.66,6783.7,6769.84,6972.75,6989.03,6818.97,6928.77,7073.42,7077.51,6900.58,6928.54,6681.59,6921.33,6926.88,6806.75,6987.51,6905.13,6854.4,6620.37,6924.82,6632.09,6795.03,7019.56,6841.84,6924.41,6968.14
2025-04-21T07:51:00,6810.05,6917.63,6760.51,6824.3,6957.26,6893.62,7042.71,6913.77,6935.73,6749.5,6958.83,6678.21,6774.46,6728.12,6928.23,6939.51,6721.64,6890.98,6731.64,6701.86,6829.52,6709.87,6823.3,6749.6,6926.86,6783.85,6770.16,6972.25,6988.55,6818.79,6928.68,7072.95,7079.89,6900.56,6928.59,6679.57,6920.93,6924.1,6806.37,6985.64,6904.74,6854.41,6621.6,6926.87,6631.85,6795.41,7021.69,6840.09,6926.76,6968.11
2025-04-21T07:54:00,6810.18,6917.74,6759.02,6823.88,6956.37,6893.46,7043.31,6914.07,6935.76,6750.61,6958.72,6677.85,6774.25,6728.05,6927.66,6938.79,6720.78,6890.58,6729.8,6702.14,6830.14,6710.42,6823.07,6749.58,6926.21,6783.41,6770,6972.73,6988.61,6818.54,6928.77,7073.2,7078.35,6900.12,6928.27,6679.31,6920.75,6926.1,6805.29,6985.6,6904.62,6853.27,6615.08,6922.2,6630.79,6795.86,7020.42,6841.12,6924.36,6966.95
2025-04-21T07:57:00,6809.1,6918.65,6759.57,6823.24,6954.22,6893.49,7043.53,6914.51,6936.03,6749.99,6958.49,6677.76,6773.83,6728.16,6926.07,6938.59,6721.38,6890.67,6729.11,6701.2,6830.64,6709.05,6822.95,6750.61,6926.49,6782.27,6769.02,6971.78,6987.82,6819.12,6928.06,7072.84,7078.89,6899.03,6928.04,6677.99,6920.27,6927.21,6803.99,6985.02,6904.24,6853.55,6616.15,6928.89,6627.46,6794.95,7018.53,6844.47,6924.42,6967.69
2025-04-21T08:00:00,6809.33,6916.94,6758.36,6823.28,6956.2,6892.77,7043.22,6913.64,6935.46,6749.3,6958.02,6677.51,6773.7,6728.56,6927.1,6938.77,6720.68,6889.41,6729.08,6700.95,6830.44,6708.96,6822.79,6750.21,6926.66,6782.05,6767.92,6970.99,6987.85,6818.1,6926.43,7072.99,7078.68,6899.68,6927.95,6679.06,6920.47,6926.2,6804.23,6984.62,6904.06,6853.16,6612.78,6925.78,6630.31,6794.44,7019.03,6841.21,6924.24,6967.38
2025-04-21T08:03:00,6809.26,6918.04,6760.42,6822.63,6960.35,6892.37,7043.36,6910.43,6934.7,6749.2,6957.59,6678.2,6772.68,6727.9,6927.22,6938.26,6720.83,6889.65,6730.49,6701.03,6829.87,6708.8,6822.28,6747.23,6926.27,6784.05,6770.57,6971.27,6988.18,6818.36,6925.26,7072.59,7077.42,6900.98,6927.03,6681.21,6919.41,6924.22,6806.36,6985.61,6904.23,6853.87,6616.71,6922.83,6631.9,6794.03,7019.35,6840.58,6926.13,6967.47
2025-04-21T08:06:00,6808.71,6918.35,6759.77,6822.6,6954.41,6892.52,7043,6912.67,6935.06,6748.74,6958.11,6676.68,6772.88,6728.84,6927.85,6937.89,6721.04,6889.07,6730.53,6700.99,6829.17,6708.84,6822.05,6747.83,6926.08,6781.88,6768.99,6973.82,6988.35,6818.28,6928.05,7072.25,7079.94,6898.13,6927.88,6678.61,6919.78,6925.17,6806.09,6983.91,6904.3,6851.99,6617.61,6931.49,6627.87,6793.62,7019.97,6845.06,6925.09,6967.43
2025-04-21T08:09:00,6807.84,6917.57,6757.25,6821.05,6957.79,6892.07,7042.5,6913.69,6935.55,6750.04,6957.67,6676.51,6772.01,6727.59,6926.33,6937.86,6720.71,6890.26,6727.84,6699.94,6827.81,6708.35,6822.54,6748.33,6925.65,6782.63,6767.65,6973.97,6986.37,6818,6926.37,7070.95,7079.08,6898.81,6926.83,6677.93,6919.76,6926,6805.8,6984.71,6905.11,6851.4,6611.28,6928.92,6627.43,6794.73,7018.2,6842.73,6923.58,6966.9
2025-04-21T08:12:00,6809.01,6919.34,6759.59,6822.29,6952.66,6892.41,7042.25,6913.02,6934.77,6749.04,6957.41,6676.5,6772.45,6728.09,6925.83,6938.02,6720.47,6888.88,6727.61,6699.69,6829,6708,6821.81,6749.52,6925.19,6782.96,6768.46,6973.91,6987.03,6817.86,6927.02,7072.97,7078.76,6899.3,6926.69,6678.49,6919.86,6922.08,6803.04,6983.62,6904.37,6851.9,6614.63,6925.57,6628.16,6794.11,7019.16,6841.88,6924.66,6966.74
2025-04-21T08:15:00,6808.63,6917.76,6760.16,6822.55,6951.74,6891.97,7042.26,6914.7,6933.99,6748.32,6957.5,6676.26,6772.17,6727.05,6925.64,6936.76,6720.12,6889,6730.39,6700.49,6828.58,6707.8,6822.21,6749.31,6924.98,6782.26,6768.63,6973.53,6987.88,6817.35,6927.04,7071.69,7079.5,6897.88,6926.8,6677.66,6919.47,6924.19,6804.67,6984.03,6904.05,6851.27,6620.01,6926.67,6630.32,6793.64,7019.58,6840.75,6923.82,6966.48
2025-04-21T08:18:00,6808.29,6916.71,6758.79,6821.81,6953.18,6892.4,7041.52,6913.44,6933.83,6748.63,6957.27,6675.14,6773.12,6726.8,6925.71,6937.07,6720.08,6889.02,6729.29,6698.92,6828.15,6707.7,6821.79,6748.3,6925.47,6781.75,6768.57,6974.11,6986.8,6817.14,6925.28,7071.42,7079.27,6899.18,6926.82,6677.65,6920.18,6923.01,6803.48,6983.69,6904.11,6851.37,6614.47,6926.56,6628.16,6793.17,7018.25,6840.83,6922.77,6967.32
2025-04-21T08:21:00,6807.84,6916.96,6758.37,6820.24,6953.32,6892.05,7041.91,6912.37,6934.64,6748.59,6957.37,6676.17,6772.52,6726.64,6925.79,6937.1,6718.84,6888.79,6728.24,6699.69,6828.39,6707.92,6821.87,6747.7,6925.19,6781.69,6767.33,6973.43,6986.74,6817.1,6926.17,7071.16,7077.92,6898.33,6925.28,6676.84,6918.29,6923.01,6805.47,6983.21,6902.79,6850.6,6613.14,6924.9,6627.86,6792.99,7018.57,6839.79,6922.09,6967.77
2025-04-21T08:24:00,6808.03,6917.74,6758.97,6820.45,6955.27,6892.35,7042.07,6913.52,6935.15,6747.85,6956.87,6674.65,6772.12,6726.82,6925.67,6936.35,6720.22,6889.34,6726.55,6699.47,6829.14,6707.39,6821.39,6746.59,6924.67,6781.87,6767.42,6974.46,6985.77,6817.01,6925.63,7071.36,7078.32,6897.85,6925.67,6676.03,6919.11,6922.82,6802.55,6982.51,6902.28,6850.63,6618.43,6921.6,6628.63,6792.8,7017.75,6840.73,6922.71,6966.64
2025-04-21T08:27:00,6807.03,6916.75,6759.64,6821,6950.23,6891.71,7042,6912.43,6933.38,6747.73,6956.79,6675.89,6772.27,6726.39,6925.76,6936.12,6718.76,6887.93,6729.13,6698.78,6829.27,6707.45,6820.92,6747.91,6924.45,6782.02,6768.58,6972.56,6986.38,6817.23,6924.53,7069.22,7077.71,6898.59,6925.32,6677.17,6918.28,6921.47,6802.9,6983.16,6903.34,6851.89,6617.42,6920.4,6629.13,6792.55,7019.18,6839.36,6923.43,6967.13
2025-04-21T08:30:00,6807.71,6916.32,6757.25,6819.94,6953.56,6892.13,7041.38,6911.34,6933.44,6747.18,6957.18,6674.63,6771.85,6726.2,6925.68,6936.07,6719.74,6887.78,6726.09,6699.02,6826.22,6707.53,6820.97,6746.46,6924.49,6779.7,6767.9,6973.36,6985.56,6816.82,6924.5,7070.08,7077.31,6897.6,6924.93,6677.1,6919.46,6922.06,6803.64,6982.46,6902.65,6850.59,6611.58,6930.32,6628.22,6793.07,7017.79,6843.44,6924.36,6965.95
2025-04-21T08:33:00,6807.67,6915.18,6756.76,6818.96,6953.22,6892.48,7041.11,6911.61,6933.33,6746.16,6956.21,6674.47,6772.53,6725.25,6924.76,6935.32,6718.94,6887.48,6726.4,6698.88,6828.76,6706.83,6820.83,6745.87,6924.1,6781.94,6767.66,6973.02,6985.06,6816.4,6924.31,7069.83,7077.1,6898.38,6923.7,6675.76,6918.42,6922.85,6802.09,6982.54,6902.51,6850.83,6609.58,6919.71,6627.14,6792.89,7016.94,6839.37,6922.06,6966.3
2025-04-21T08:36:00,6807.25,6915.63,6757.2,6819,6953.69,6891.69,7041.39,6911.57,6933.53,6747.29,6955.27,6674.49,6772.29,6725.99,6924.7,6935.36,6718.65,6887.18,6726.86,6697.5,6827.45,6706.61,6820.8,6745.58,6923.35,6780.64,6767.55,6973.11,6985.42,6815.83,6924.27,7071.01,7076.7,6897.98,6924.14,6676.01,6918.69,6921.17,6803.26,6982.54,6902.55,6849.89,6610.91,6926.22,6626.76,6792.79,7017.54,6840.44,6921.94,6966.27
2025-04-21T08:39:00,6807.64,6915.54,6757.04,6819.7,6952.66,6890.63,7041.35,6911.94,6933.07,6746.2,6955.74,6675.79,6770.9,6725.68,6925.37,6935.62,6718.36,6887.52,6726.12,6698.24,6827.66,6706.06,6820.58,6746.09,6924.03,6781.66,6766.32,6972.58,6985.26,6815.42,6925.31,7070.39,7076.74,6898.02,6923.12,6676.32,6917.15,6919.89,6801.57,6981.98,6902.18,6850.43,6612.6,6923.68,6628.07,6792.89,7017.51,6838.32,6922.85,6967.2
2025-04-21T08:42:00,6807.29,6915.29,6757.07,6818.89,6950.85,6891.35,7041.54,6911.53,6932.99,6746.84,6955.77,6674.71,6770.73,6724.97,6924.06,6934.88,6717.91,6886.61,6725.91,6698.04,6827.42,6706.49,6820.24,6745.27,6923.12,6780.53,6766.95,6971.53,6985.17,6816.17,6924.33,7069.27,7075.26,6898.19,6923.37,6676.81,6917.64,6919.57,6801.43,6981.52,6901.19,6849.68,6612.61,6923.25,6627.32,6792.61,7017.73,6838.35,6921.86,6965.79
2025-04-21T08:45:00,6807.72,6914.66,6759.33,6818.26,6956.07,6891.4,7040.75,6913.3,6933.45,6746.71,6955.57,6673.58,6770.43,6724.35,6924.75,6935.52,6717.7,6886.78,6724.78,6697.77,6827.62,6705.29,6821.13,6743.87,6923.09,6779.37,6765.39,6971.93,6984.76,6816.29,6926.45,7069.91,7079.38,6897.34,6923.66,6673.32,6917.18,6919.13,6801.14,6981.84,6901.15,6849.53,6619.68,6924.55,6626.18,6791.87,7018.03,6840.51,6922.11,6965.72
2025-04-21T08:48:00,6807.39,6914.5,6757.03,6819.8,6952.68,6891.3,7041.38,6911.3,6933.34,6746.7,6955.92,6673.52,6770.44,6725.55,6924.3,6935.46,6717.27,6886.28,6727.76,6697.05,6827.01,6705.7,6819.82,6745.44,6923.2,6779.59,6767.11,6971.75,6984.66,6814.91,6924.27,7069.59,7077.26,6897.8,6921.98,6674.44,6918.12,6919.82,6801.11,6981.69,6901.21,6849.09,6611.45,6921.41,6627.18,6791.98,7018.14,6838.37,6921.41,6965.55
2025-04-21T08:51:00,6806.97,6914.36,6755.99,6817.98,6951.41,6891.27,7040.76,6910.18,6932.85,6746.15,6955.55,6673.21,6769.44,6725.25,6924.33,6933.95,6717.03,6886.66,6725.36,6697.51,6826.87,6705.26,6818.94,6745.41,6923.02,6779.65,6766.21,6972.21,6984.61,6815.4,6923.78,7069.51,7076.02,6897.45,6922.85,6674.38,6916.11,6920.37,6799.73,6981.63,6900.05,6849.48,6610.72,6921.62,6626.82,6790.99,7015.56,6838.75,6920.38,6965.68
2025-04-21T08:54:00,6806.62,6915.14,6755.11,6816.34,6947.23,6890.97,7040.39,6909.25,6932.38,6746.8,6955.4,6673.47,6770.09,6724.63,6924.61,6934.19,6717.31,6886.88,6726.69,6696.39,6826.71,6704.59,6818.86,6745.81,6923.88,6780.36,6767.39,6972.93,6984.14,6814.72,6922.21,7069.09,7074.41,6898.22,6922.48,6674.47,6916.69,6920.59,6800.72,6981.07,6900.76,6849.93,6606.97,6921.22,6626.28,6791.71,7015.05,6837.24,6918.66,6965.01
2025-04-21T08:57:00,6806.23,6913.65,6757.57,6817.32,6951.08,6889.73,7040.54,6911.82,6932.77,6746.1,6954.52,6674.4,6770.06,6724.37,6923.5,6934.42,6715.66,6885.89,6724.86,6697.42,6826.3,6704.46,6819.37,6743.73,6922.6,6779.7,6764.98,6971.59,6983.94,6814.57,6923.39,7067.82,7075.36,6897.34,6921.99,6675.29,6916.83,6919.7,6800.28,6980.94,6900.09,6848.08,6614.37,6922.05,6626.49,6790.72,7016.47,6837.93,6920.55,6965.12
2025-04-21T09:00:00,6806.46,6915.36,6757.3,6817.01,6952.96,6890.56,7040.28,6911.24,6932.01,6745.52,6954.62,6673.06,6770.59,6724.74,6923.34,6933.99,6716.64,6886.29,6723.77,6696.25,6825.39,6703.53,6819.14,6744.23,6922.85,6779.22,6764.46,6971.48,6984.31,6814,6923.25,7068.91,7074.91,6896.7,6922.05,6672.89,6916.66,6919.89,6800.91,6980.4,6900.65,6848.58,6615.96,6924.77,6624.95,6792.02,7016.21,6837.87,6919.22,6964.89
2025-04-21T09:03:00,6805.83,6913.93,6755.95,6818.08,6951.86,6889.37,7040.64,6911.91,6933.18,6745.74,6954.63,6673.65,6769.22,6724.3,6923.44,6933.4,6717.36,6885.52,6726.42,6695.99,6826.84,6703.63,6819.29,6743.85,6922.74,6779.15,6766.48,6972.18,6984.23,6814.22,6921.96,7068.15,7075,6896.83,6921.08,6672.89,6917.12,6918.01,6799.53,6980.65,6900.1,6848.15,6607.27,6920.82,6626.18,6790.97,7016.96,6837.05,6918.91,6964.35
2025-04-21T09:06:00,6805.54,6913.87,6755.16,6816.42,6951.41,6890.96,7040.64,6910.66,6932.41,6746.07,6954.64,6672.62,6769.41,6723.88,6923.41,6932.71,6715.79,6885.68,6726.11,6695.65,6826.27,6703.4,6818.17,6743.23,6922.2,6779.19,6765.34,6971.95,6984.04,6814.43,6922.31,7067.6,7073.46,6897.42,6921.45,6673.47,6915.57,6917.21,6800.23,6980.08,6900.32,6848.38,6606.74,6920.43,6625.44,6790.52,7014.63,6836.12,6918.4,6964.71
2025-04-21T09:09:00,6805.09,6913.79,6756.39,6816.48,6949.15,6889.85,7040.42,6910.54,6932.09,6745.9,6954.9,6672.06,6769.07,6724.13,6923.59,6932.68,6716.06,6885.17,6724.79,6695.65,6826.77,6703.97,6818.27,6743.75,6922.41,6777.46,6764.65,6971.09,6983.84,6813.92,6921.08,7067.07,7073.75,6896.69,6921.16,6674.06,6916.03,6917.16,6802.06,6980.28,6900.53,6848.6,6608.14,6919.15,6626.5,6791.14,7015.31,6837.02,6918.77,6964.73
2025-04-21T09:12:00,6805.05,6914.08,6756.19,6816.72,6949.48,6890,7040.96,6910.15,6931.96,6744.89,6954.51,6672.83,6769,6722.92,6923.57,6932.75,6715.49,6885.14,6723.99,6695.32,6825.6,6704.36,6817.82,6742.77,6921.81,6778.78,6764.22,6971,6983.46,6814.22,6922.3,7069.08,7074.87,6896.53,6921.17,6673.46,6915.89,6918.21,6799.09,6979,6898.45,6846.82,6610.84,6919.95,6624.1,6790.54,7016.93,6836.96,6918.32,6964.16
2025-04-21T09:15:00,6805.81,6913.5,6755.64,6815.76,6946.91,6889.77,7040.23,6908.32,6931.21,6746.33,6953.7,6672.04,6768.29,6723.99,6923.03,6932.17,6714.57,6884.96,6725.47,6694.89,6824.92,6702.76,6817.6,6742.66,6922.4,6778.07,6763.98,6970.7,6982.22,6813.67,6920.93,7066.97,7073.71,6895.4,6920.19,6671.77,6914.06,6918.5,6797.51,6978.74,6900.23,6847.65,6607.82,6921.71,6624.29,6789.14,7015.22,6836.8,6917.37,6964.63
2025-04-21T09:18:00,6804.46,6913.16,6754.95,6816.65,6951.53,6889.13,7039.71,6911.39,6931.95,6744.2,6954.1,6671.66,6767.69,6722.94,6922.7,6932.61,6715.47,6884.59,6723.91,6695.12,6826,6702.54,6817.6,6741.4,6921.29,6777.65,6764.45,6971.21,6983.05,6813.17,6921.78,7067.02,7073.43,6896.02,6920.35,6673.45,6914.55,6916.77,6797.87,6979.66,6899.15,6846.86,6606.34,6919.4,6624.69,6790.1,7015.24,6836.97,6918.12,6963.4
2025-04-21T09:21:00,6804.39,6912.63,6755.42,6815.57,6948.94,6889.98,7039.81,6909.67,6931.67,6745.12,6953.72,6671.34,6768.42,6722.62,6922.07,6932.05,6715.49,6884.12,6723.03,6694.04,6824.83,6702.86,6816.68,6741.66,6921.25,6777.2,6763.7,6970.04,6982,6813.37,6920.68,7067.29,7075.27,6896.1,6919.95,6671.24,6915.71,6919.3,6798.59,6979.02,6899.11,6846.74,6611.38,6922.7,6623.67,6789.99,7015.87,6835.8,6916.49,6963
2025-04-21T09:24:00,6804.97,6912.84,6754.3,6816.94,6950.97,6888.31,7040.01,6911.12,6931.3,6743.78,6953.45,6670.09,6767.23,6722.16,6922.91,6931.13,6715.94,6884.53,6722.84,6693.84,6825.87,6702.45,6816.87,6741.07,6921.29,6776.19,6763.28,6971.48,6982.23,6813.47,6920.97,7066.97,7074.26,6894.1,6919.83,6671.65,6913.87,6915.84,6796.56,6978.34,6898.74,6845.61,6605.09,6917.33,6625.69,6788.93,7015.93,6839.65,6920.04,6963.45
2025-04-21T09:27:00,6804.06,6912.82,6755.52,6816.65,6948.77,6888.95,7038.83,6909.46,6931.22,6744,6953.13,6670.47,6767.51,6722.91,6921.96,6931.79,6715.34,6883.32,6722.98,6694.03,6823.83,6702.33,6815.93,6740.76,6921.54,6777.25,6763.28,6969.32,6982.3,6812.39,6920.35,7066.9,7074.33,6896.35,6919.49,6671.55,6914.43,6917.58,6797.28,6978.61,6899.14,6846.52,6607.13,6922.68,6623.27,6789.34,7014.7,6835.65,6916.65,6962.77
2025-04-21T09:30:00,6804.33,6912.85,6754.03,6815.72,6948.58,6887.92,7038.56,6909.93,6930.77,6743.49,6952.71,6670.27,6766.91,6722.46,6922.02,6931.19,6715.05,6882.94,6722.48,6694.02,6823.83,6701.66,6816.38,6741.06,6920.63,6776.09,6762.84,6970.11,6982,6812.64,6920.34,7066.34,7073.93,6894.9,6919.52,6670.19,6914.21,6916.21,6797.18,6977.36,6896.98,6845.4,6604.95,6922.02,6623.26,6788.23,7015.63,6836.06,6917.07,6962.54
2025-04-21T09:33:00,6803.74,6912.61,6755.43,6815.13,6945.9,6887.32,7039.02,6908.83,6931.22,6743.37,6952.7,6670.5,6766.13,6721.71,6921.62,6932.02,6713.83,6882.76,6721.3,6693.24,6823.73,6701.9,6815.21,6740.55,6920.85,6776.6,6762.5,6969.03,6982.14,6812.14,6919.83,7067.14,7072.7,6895.79,6919,6671.21,6913.1,6916.63,6797.98,6977.98,6897.93,6845.52,6608.05,6921.92,6622.36,6788.94,7014.87,6834.53,6915.39,6962.27
2025-04-21T09:36:00,6803.85,6912.08,6754.33,6815.09,6948.93,6887.81,7038.43,6909.71,6930.56,6743.01,6953.07,6669.72,6766.86,6721.95,6921.91,6931.58,6713.6,6883.18,6721.68,6692.85,6822.81,6700.75,6815.35,6739.49,6920.36,6776.53,6762.76,6969.12,6981.69,6812.21,6920.22,7066.13,7072.33,6896.06,6918.34,6670.35,6912.63,6915.6,6796.7,6976.76,6898.18,6844.85,6605.96,6921.32,6622.73,6789.22,7014.37,6835.16,6915.31,6962.63
2025-04-21T09:39:00,6803.36,6911.58,6754.5,6814.92,6946.16,6887.6,7038.24,6908.98,6930.58,6743.12,6952.38,6669.49,6765.99,6720.93,6921.26,6930.76,6713.51,6882.11,6720.76,6692.47,6823.77,6702.62,6815.08,6740.09,6920.18,6775.95,6761.15,6969.41,6981.07,6812.02,6920.22,7066.34,7073.38,6894.59,6918.41,6669.73,6913.16,6914.53,6797.47,6977.04,6897.28,6844.28,6609,6917.73,6623.73,6787.03,7014.29,6836.45,6917.13,6961.87
2025-04-21T09:42:00,6803.35,6910.47,6755.2,6815.06,6945.81,6887.92,7038.06,6908.07,6930.09,6744.12,6952.3,6668.71,6767.24,6721.05,6920.77,6929.22,6713.15,6882.61,6720.25,6692.65,6823.54,6700.75,6813.94,6740.2,6919.96,6778.09,6761.23,6968.8,6981.2,6811.8,6920.02,7067.85,7073.32,6894.68,6917.65,6667.89,6913.01,6916.72,6796.25,6976.9,6896.45,6843.38,6609.1,6923.25,6624.66,6787.22,7015,6837.68,6918.25,6962.09
