Timestamp,Camelina01 - Weight (g),Camelina02 - Weight (g),Camelina03 - Weight (g),Camelina05 - Weight (g),Camelina06 - Weight (g),Camelina07 - Weight (g),Camelina08 - Weight (g),Camelina09 - Weight (g),Camelina10 - Weight (g),Camelina11 - Weight (g),Camelina12 - Weight (g),Camelina13 - Weight (g),Camelina14 - Weight (g),Camelina15 - Weight (g),Camelina16 - Weight (g),Camelina18 - Weight (g),Camelina19 - Weight (g),Camelina20 - Weight (g),Camelina21 - Weight (g),Camelina22 - Weight (g),Camelina23 - Weight (g),Camelina24 - Weight (g),Camelina25 - Weight (g),Camelina26 - Weight (g),Camelina27 - Weight (g),Camelina28 - Weight (g),Camelina29 - Weight (g),Camelina30 - Weight (g),Camelina31 - Weight (g),Camelina32 - Weight (g),Camelina33 - Weight (g),Camelina34 - Weight (g),Camelina35 - Weight (g),Camelina36 - Weight (g),Camelina37 - Weight (g),Camelina38 - Weight (g),Camelina39 - Weight (g),Camelina40 - Weight (g),Camelina41 - Weight (g),Camelina42 - Weight (g),Camelina43 - Weight (g),Camelina44 - Weight (g),Camelina45 - Weight (g),Camelina46 - Weight (g),Camelina47 - Weight (g),Camelina48 - Weight (g),Camelina49 - Weight (g),Camelina50 - Weight (g)
2025-09-06T23:42:00,6898.15,6865.6,6891.98,6832.52,6937.36,6726.68,6824.6,6725.25,6914.77,6604.58,6906.31,6591.36,6958.81,6748.47,6888.25,6933.31,6948.33,6556.06,6757.34,6955.41,6742.55,6640.42,6679.88,6821.42,6821.85,6604.65,6935.89,6915.69,6895.08,6560.64,6782.73,6744.72,6776.82,6643.59,6959.5,6892.57,6935.73,6908.74,6989.47,6825.18,6709.6,6909.52,6973.52,6761.8,6979.96,6745.37,6528.7,6687.55
2025-09-06T23:45:00,6899.14,6866.41,6891.86,6830.92,6937.55,6727.66,6825.9,6723.34,6915.62,6603.74,6906.15,6591.85,6955.72,6748.09,6889.6,6933.12,6953.84,6556.43,6757.52,6954.78,6741.17,6640.29,6679.33,6821.87,6821.14,6601.05,6935.64,6917.39,6894.09,6556.91,6782.69,6744.25,6776.02,6643.47,6958.32,6892.4,6935.26,6908.77,6988.99,6829.27,6709.9,6910.13,6972.27,6763.02,6980.18,6744.27,6525.93,6686.73
2025-09-06T23:48:00,6897.34,6866.57,6892.56,6833.31,6937.61,6726.77,6825.13,6723.99,6914.49,6604.27,6906.97,6591.72,6954.84,6749,6889.96,6933.58,6952.53,6557.28,6757.95,6954.81,6741.99,6641.23,6679.44,6821.17,6822.79,6602.37,6935.95,6916.08,6893.74,6560.72,6782.08,6743.96,6775.28,6642.07,6959.81,6893.2,6935.43,6908.07,6987.82,6827.69,6709.78,6908.33,6972.26,6762.71,6979.5,6744.53,6525.05,6686.27
2025-09-06T23:51:00,6897.1,6866.71,6893.24,6830.71,6938.64,6725.61,6825.5,6724.35,6914.13,6603.52,6908.38,6590.89,6959.26,6748.42,6889.22,6932.57,6953.99,6556.44,6756.91,6954.27,6741.03,6641.16,6677.67,6822.04,6821.63,6601.76,6936.14,6915.76,6895.12,6557.47,6783.84,6742.35,6775.4,6642.61,6957.93,6892.43,6933.32,6908.04,6989.69,6827.44,6709.89,6912.25,6971.36,6761.78,6978.44,6744.63,6526.33,6684.93
2025-09-06T23:54:00,6897.27,6865.97,6892.26,6832.48,6938.26,6727.04,6824.87,6723.5,6913.66,6603.66,6906.35,6590.59,6956.87,6748.39,6889.18,6932.33,6952.58,6557.28,6756.56,6954.26,6740.49,6640.33,6680.56,6822.22,6823.16,6601.75,6936.32,6914.44,6893.24,6556.75,6783.55,6744.14,6775.32,6642.79,6958.49,6891.89,6936.35,6908.15,6989.09,6826.17,6710.23,6908.97,6971.86,6762.78,6978.16,6744.11,6525.46,6685.31
2025-09-06T23:57:00,6896.86,6865.13,6891.26,6833.35,6937.84,6724.15,6825.06,6728.76,6913.65,6602.32,6906.03,6588.98,6959.05,6747.7,6889.53,6932.91,6952.15,6556.53,6755.06,6955.87,6740.89,6639.03,6679.17,6821.63,6821.66,6602.85,6937.5,6914.8,6895.19,6559.7,6782.63,6743.27,6773.63,6643.16,6958.34,6892.21,6937.65,6907.56,6989.6,6822.64,6709.85,6912,6971.69,6761.23,6978.91,6743.44,6526.44,6686.13
2025-09-07T00:00:00,6896.93,6866.09,6892.11,6831.75,6936.65,6726.06,6824.35,6727.38,6913.38,6602.92,6906.95,6589.92,6955.28,6748.09,6889.5,6933.5,6952.32,6557.37,6755.78,6953.71,6741.33,6639.45,6678.59,6820.57,6822.24,6601.68,6936.46,6914.7,6895.09,6555.6,6782.89,6744.03,6776.47,6642.87,6959.04,6891.87,6935.68,6908.26,6989.16,6823.97,6710.17,6911.58,6971.33,6761.64,6979.04,6743.69,6526.06,6686.25
2025-09-07T00:03:00,6896.96,6865.59,6892.88,6835.01,6938.1,6725.37,6824.27,6728.72,6912.93,6602.04,6906.62,6589.03,6960.43,6745.98,6889.6,6933.15,6949.64,6554.21,6755.2,6954.67,6740.36,6639.72,6679.2,6820.78,6815.22,6603.26,6937.05,6914.05,6895.33,6561.35,6782.54,6744.83,6774.23,6642.56,6959.48,6891.57,6936.86,6908.83,6987.27,6826.63,6709.4,6909.84,6971.75,6761.86,6977.93,6744.89,6527.11,6685.24
2025-09-07T00:06:00,6896.09,6864.45,6891,6830.82,6938.25,6725.26,6826.04,6726.38,6911.72,6601.5,6905.25,6587.69,6956.62,6747.91,6889.96,6932.82,6951.57,6554.28,6755.01,6954.96,6740.56,6639.88,6676.58,6820.23,6813.55,6603.61,6935.71,6913.8,6894.45,6560.7,6779.38,6744.18,6775.11,6641.67,6960.17,6892.62,6935.95,6907.66,6986.73,6823.95,6708.98,6910.63,6969.79,6761.25,6979.44,6744.95,6526.04,6684.79
2025-09-07T00:09:00,6896.04,6863.71,6892.75,6832,6937.53,6725.68,6826.96,6725.24,6914.03,6601.29,6904.63,6588.63,6957.9,6746.47,6890.68,6932.58,6952.15,6555.02,6755.54,6954.64,6740.12,6639.3,6676.88,6819.72,6814.11,6602.49,6937.21,6913.06,6894.64,6557.72,6778.67,6742.44,6774.87,6641.71,6959.29,6891.01,6935.75,6907.43,6987.66,6825.47,6709.65,6910.78,6969.32,6762.42,6979.4,6744.92,6526.52,6685.96
2025-09-07T00:12:00,6896.98,6865.29,6891.72,6833.32,6937.85,6725.28,6824.51,6724.88,6912.2,6601.53,6905.79,6589.19,6958.05,6748.57,6889.25,6932.31,6950.84,6560.02,6754.88,6954.38,6740.85,6640.88,6677.29,6820.83,6813.59,6602.32,6936.3,6912.93,6888.99,6557.78,6779.4,6743.86,6775.53,6641.78,6960.33,6891.17,6933.5,6908.21,6987.21,6823.5,6709.18,6910.29,6968.98,6760.74,6978.7,6743.23,6525.3,6685.74
2025-09-07T00:15:00,6896.4,6866.4,6892.25,6832.18,6938.13,6725.69,6824.46,6725.58,6913.37,6602.25,6904.52,6589.56,6958.12,6754.48,6891.62,6931.99,6952.14,6557.39,6754.29,6954.28,6740.43,6639.26,6677.02,6820.65,6814.08,6600.2,6936.55,6913.76,6888.49,6556.33,6779.86,6743.15,6775.58,6641.65,6958.44,6890.75,6932.88,6907.01,6986.72,6823.65,6709.92,6909.54,6969.13,6760.42,6978,6743.59,6526.01,6685.77
2025-09-07T00:18:00,6896.36,6866.79,6892.33,6832.49,6937.22,6726.02,6824.42,6723.38,6911.95,6601.66,6906.04,6587.93,6958.07,6751.29,6889.48,6932.41,6952.96,6557.01,6754.74,6953.59,6740.92,6639.86,6676.5,6820.71,6813.15,6600.46,6935.88,6912.85,6888.74,6555.66,6778.24,6743.37,6775.07,6641.35,6958.85,6891.16,6933.35,6907.25,6987.63,6822.85,6710.04,6911.03,6969.96,6760.66,6977.59,6744.15,6524.94,6685.51
2025-09-07T00:21:00,6896.73,6867.44,6892.82,6833.29,6937.53,6726.45,6825.38,6723.88,6912.96,6601.78,6905.85,6586.87,6955.9,6750.29,6889.71,6932.46,6952.19,6556.6,6754.03,6954.24,6739.98,6640.35,6678.55,6820.26,6813.95,6603.07,6935.75,6912.4,6889.4,6556.24,6778.45,6742.7,6775.24,6640.99,6958.19,6890.46,6932.35,6907.15,6988.94,6822.65,6710.12,6912.13,6969.82,6761.14,6978.77,6742.36,6526.2,6685.35
2025-09-07T00:24:00,6894.95,6867.17,6892.63,6833.66,6937.8,6726.09,6823.83,6723.87,6913.37,6602.64,6905.86,6588.52,6957.84,6750.87,6892.27,6932.59,6952.65,6554.4,6753.91,6953.38,6739.65,6641.55,6676.23,6819.2,6814.37,6601.61,6936.7,6913.46,6887.88,6554.04,6778.05,6742.73,6775.69,6641.14,6959.44,6889.92,6932.7,6908.13,6985.75,6823.92,6710.26,6907.36,6968.12,6761.97,6977.51,6744.48,6526.41,6685.22
2025-09-07T00:27:00,6895.69,6867.02,6892,6831.96,6938.35,6726.79,6826.16,6722.57,6913.88,6601.56,6904.69,6586.96,6957.4,6748.41,6889.88,6933.38,6950.77,6554,6753.9,6953.97,6739.65,6639.32,6678.99,6820.51,6814.51,6602.37,6935.92,6912.78,6888.49,6555.09,6779.32,6743.41,6775.16,6640.11,6959.34,6891.01,6933.15,6906.28,6987.64,6823.62,6709.43,6911.72,6969.47,6761.91,6978.51,6743.86,6525.2,6685.32
2025-09-07T00:30:00,6895.32,6866.88,6891.29,6833.74,6937.13,6725.9,6825.15,6722.53,6913.27,6601.17,6905.05,6586.87,6955.37,6747.07,6889.06,6932.33,6951.3,6553.07,6753.82,6953.25,6740.62,6639.92,6678.57,6819.32,6813.92,6603.89,6937.24,6911.84,6888.59,6555.34,6779.73,6742.76,6774.39,6640.25,6959.88,6891.43,6932.64,6907.97,6986.9,6822.52,6708.88,6909.07,6967.85,6760.91,6977.51,6742.51,6524.94,6685.4
2025-09-07T00:33:00,6984.9,6924.6,6935.24,6918.93,7009.53,6811.5,6856.4,6803.15,6976.13,6690.57,6959.41,6672.01,7019.96,6843.27,6935.74,7006.26,7002.61,6629.23,6845.67,7027.76,6810.47,6726.14,6752.01,6911.49,6900.74,6683.55,6990.15,6975.29,6969.82,6645.24,6830.81,6800.34,6828.85,6714.7,7017.69,6940.96,6991.62,6964.55,7059.82,6886.54,6757.06,6970.18,7063.31,6846.86,7033.33,6801.88,6594.18,6760.2
2025-09-07T00:36:00,6922.07,6878.54,6908.7,6858.75,6950.18,6749.39,6832.5,6747.56,6933.96,6626.9,6924.63,6612.02,6971.12,6776.44,6899.77,6959.3,6963.37,6579.82,6789.49,6978.29,6760.76,6661.64,6699.64,6845.75,6840.15,6620.27,6952.15,6934.53,6915.46,6588.64,6792.8,6754.29,6788.77,6665.76,6975.96,6903.07,6944.05,6923.96,7014.45,6839.46,6726.33,6933.68,7001.77,6787.87,6997.46,6759.07,6541.6,6707.13
2025-09-07T00:39:00,6909.87,6875.19,6905.38,6849.66,6945.18,6741.45,6832.32,6738.23,6928.6,6618.87,6918.48,6605.4,6968.72,6766.64,6896.06,6951.29,6959.89,6570.85,6777.13,6970.96,6756.17,6657.31,6693.9,6836.61,6831.81,6613.63,6948.14,6929.32,6905.7,6582.42,6792.86,6750.99,6784.89,6659.2,6968.54,6901.07,6940.29,6918.58,7007.28,6840.06,6722.74,6927.9,6991.23,6779.33,6997.69,6755.95,6542.05,6698.71
2025-09-07T00:42:00,6904.93,6874.62,6904.37,6847.13,6941.63,6737.22,6830.02,6737.35,6926.44,6616.23,6916.71,6603.56,6968.9,6762.51,6895.17,6946.9,6957.63,6568.07,6773.46,6968.31,6753.49,6656.53,6690.58,6833.73,6828.4,6611.41,6945.02,6926.51,6903.07,6576.4,6789.61,6749.04,6783.97,6655.23,6965.99,6901.24,6940.22,6918.5,7004.94,6834.53,6722.87,6924.62,6989.38,6775.87,6993.29,6755.15,6536.63,6695.93
2025-09-07T00:45:00,6906.44,6871.11,6902.11,6845.07,6941.6,6736.83,6830.84,6733.71,6923.73,6614.31,6916.41,6600.1,6968.47,6760.32,6896.11,6946.18,6959.33,6567.28,6769.92,6966.12,6752.52,6653.32,6691.45,6831.79,6827.17,6610.28,6944.35,6925.76,6898.57,6575.98,6788.5,6748.83,6782.17,6654.15,6963.29,6899.83,6941.35,6918.99,7003.14,6836.17,6719.55,6923.65,6984.96,6772.84,6991.85,6752.65,6536.33,6694.67
2025-09-07T00:48:00,6902.34,6873.25,6901.8,6840.49,6942.64,6734.53,6831.06,6733.72,6922.97,6610.67,6915.72,6602.01,6966.07,6760.04,6893.27,6944.74,6957.43,6566.75,6768.66,6965.26,6749.41,6655.27,6689.27,6829.85,6826.75,6604.55,6945.14,6924.52,6899.24,6570.19,6789.35,6748.13,6782.32,6653.11,6961.9,6899.52,6938.08,6918.41,6998.81,6833.14,6721.35,6923.41,6982.63,6770.87,6992.15,6751.28,6535.06,6694.76
2025-09-07T00:51:00,6902,6872.59,6901.37,6842.99,6942.75,6733.05,6831.27,6732.22,6922.18,6610.67,6913.43,6601.65,6964.5,6760.45,6893.53,6943.5,6954.53,6564.96,6767.69,6963.1,6748.99,6653.02,6687.11,6828.41,6826.97,6608.85,6944.93,6923.26,6899.21,6570.42,6788.42,6748.41,6780.88,6652.25,6963.47,6899.07,6939.05,6916.92,7000.56,6833.03,6720.43,6919.91,6981.35,6769.5,6990.3,6750.78,6533.78,6692.78
2025-09-07T00:54:00,6901.33,6870.56,6900.31,6839.3,6941.63,6733.44,6829.92,6732.41,6921.25,6609.37,6913.54,6599.85,6966.2,6757.5,6892.99,6941.14,6954.28,6564.94,6766.73,6962.17,6746.7,6652.15,6685.83,6827.74,6826.97,6609.1,6945.44,6923.01,6899.96,6569.94,6788.42,6748.06,6781.25,6651.19,6964.31,6898.26,6938.13,6916.98,6997.56,6832.29,6720.38,6917.29,6980.55,6768.62,6990.08,6751.38,6532.85,6693.32
2025-09-07T00:57:00,6900.67,6869.85,6900.62,6839.76,6941.94,6731.89,6829.9,6732.92,6919.82,6608.23,6915.79,6599.11,6965.34,6757.91,6892.72,6941.84,6953.13,6563.16,6764.55,6962.44,6747.07,6650.14,6685.67,6828.37,6827.13,6608.08,6941.55,6921.4,6899.22,6567.06,6787.86,6748.65,6780.8,6650.17,6963.85,6898.43,6938.59,6916.23,6997.14,6830.66,6720.71,6915.86,6980.11,6768.15,6990.35,6750.48,6533.5,6690.95
2025-09-07T01:00:00,6901.37,6869.79,6899.9,6836.83,6942.43,6732.07,6829.68,6732.92,6920.17,6606.79,6915.67,6599.28,6964.17,6755.87,6891.55,6940.15,6952.45,6563.07,6765.18,6961.15,6745.64,6647.79,6685.81,6827.74,6827.03,6608.94,6941.3,6920.92,6900,6561.01,6788.59,6748.26,6779.05,6650.86,6962.83,6898.92,6938.34,6914.36,6995.82,6830.67,6721.07,6914.07,6978.9,6767.1,6988.48,6750.67,6531.68,6690.94
2025-09-07T01:03:00,6903.17,6871.64,6899.25,6836.8,6942.27,6731.98,6830.46,6730.4,6918.59,6606.79,6913.54,6597.23,6964.2,6755.58,6892.38,6940.87,6954.09,6563.33,6762.99,6961.2,6745.61,6648.03,6685.14,6827.39,6827.83,6608.69,6942.6,6920.84,6899.79,6563.91,6787.76,6750.28,6779.75,6648.63,6962.91,6897.13,6937.39,6914.87,6993.95,6830.31,6720.11,6916.47,6976.7,6764.82,6990.69,6751.11,6532.94,6690.99
2025-09-07T01:06:00,6902.33,6871.08,6898.7,6838.14,6943.04,6730.95,6830.73,6729.21,6917.28,6608.93,6912.18,6597.23,6963.01,6754.17,6891.74,6939.42,6953.15,6560.53,6764.03,6960.38,6745.58,6648.15,6682.68,6827.61,6827.45,6607.15,6942.64,6921.11,6898.99,6560.85,6789.21,6749.79,6779.36,6649.15,6963.52,6897.43,6941.07,6914.1,6992.36,6829.17,6719.56,6916.18,6977.36,6764.35,6988.84,6750.85,6531.37,6689.2
2025-09-07T01:09:00,6898.17,6869.61,6899.17,6837.11,6943.84,6731.86,6831.62,6728.37,6917.69,6609.51,6913.3,6595.82,6963.35,6756.04,6891.55,6939.25,6954.24,6562.12,6762.07,6960.21,6745.14,6646.03,6685.4,6825.97,6827.65,6606.95,6942.44,6919.51,6898.57,6560.14,6788.63,6748.74,6778.59,6647.83,6963.52,6897.76,6938.42,6914.45,6993.55,6829.16,6718.76,6919.64,6977.61,6765.89,6988.85,6749.7,6531.95,6689.7
2025-09-07T01:12:00,6898.35,6870.38,6899.11,6834.22,6941.95,6731.17,6829.37,6731.63,6919.15,6606.66,6911.61,6595.49,6963.13,6754.11,6893.92,6938.52,6952.73,6561.37,6761.76,6960.54,6744.55,6648.04,6685.89,6825.72,6827.37,6609.6,6941.01,6920.04,6899.76,6566.27,6787.82,6747.46,6778.54,6647.82,6964.19,6896.25,6938.72,6914.39,6993.17,6828.96,6719.23,6913.21,6975.56,6765.49,6989.97,6750.29,6531.34,6689.36
2025-09-07T01:15:00,6898.37,6870.33,6899.9,6838.25,6942.54,6730.31,6831.21,6729.26,6917.85,6606.35,6910.78,6595.16,6962.61,6752.98,6892.38,6937.41,6954.55,6561.56,6761.06,6959.89,6746.18,6646.52,6683.63,6826.14,6828.09,6608.86,6941.98,6919.68,6899.89,6562.69,6788.25,6748.07,6779.81,6647.53,6963.62,6896.96,6939.15,6914.61,6993.71,6832.68,6718.94,6916.92,6976.81,6764.83,6987.97,6749.7,6529.82,6689.06
2025-09-07T01:18:00,6898.99,6870.28,6905.12,6836.63,6940.95,6729.94,6830.22,6728.89,6918.65,6606.62,6910.99,6594.37,6962.12,6753.95,6894.63,6938.84,6952.52,6562.08,6761.53,6959.46,6744.92,6646.66,6684.64,6826.34,6828.35,6608.25,6942.57,6918.57,6900.41,6565.69,6788.38,6747.69,6778.03,6647.68,6963.13,6897.1,6938.06,6913.9,6993.13,6832.35,6719.19,6915.32,6975.33,6765.25,6988.04,6749.73,6530.61,6688.59
2025-09-07T01:21:00,6899.51,6870.35,6900.42,6837.3,6944.11,6731.18,6830.27,6726.87,6916.2,6605.32,6911.45,6594.71,6960.34,6753.27,6891.81,6937.78,6952.63,6559.34,6759.2,6960.23,6744.61,6646.47,6682.76,6824.78,6821.62,6607.22,6942.73,6918.75,6898.94,6558.53,6784.28,6746.34,6777.65,6646.65,6963.13,6897.66,6936.67,6914.31,6993.34,6826.24,6719.48,6918.68,6975.78,6762.29,6989.02,6749.13,6530.3,6689.04
2025-09-07T01:24:00,6898.35,6871.01,6899.35,6835.68,6942.58,6730.04,6827.99,6728.74,6916.02,6605.4,6911.06,6594.71,6959.23,6753.54,6891.47,6938.51,6951.2,6560.2,6759.83,6959.27,6743.63,6645.67,6685.06,6824.99,6822.27,6608.23,6941.78,6918.11,6899.96,6563.45,6784.52,6747.72,6777.65,6646.4,6963.17,6896.72,6937.86,6913.16,6993.28,6826.41,6719.11,6913.32,6976.34,6763.25,6992.77,6749.2,6530.5,6687.29
2025-09-07T01:27:00,6899.47,6870.3,6899.37,6838.61,6942.35,6730.77,6830.08,6728.31,6916.95,6604.23,6911.85,6595,6963.18,6751.17,6891.48,6937.63,6953.19,6559.58,6759.5,6958.62,6745.25,6643.87,6682.26,6825.13,6822.15,6604.2,6942.57,6916.65,6898.99,6559.26,6784.38,6747.37,6777.01,6647.22,6962.4,6897.02,6937.76,6913.54,6992.51,6827.92,6718.82,6918.44,6975.59,6763.3,6991.77,6748.23,6529.38,6687.74
2025-09-07T01:30:00,6898.83,6868.47,6899.6,6838.07,6941.94,6729.61,6829.61,6732.55,6917.17,6604.16,6910.49,6591.66,6962.15,6751.88,6894.24,6938,6953.49,6560.1,6758.83,6958.37,6744.11,6644.95,6683.87,6825.62,6822.42,6603.37,6943.47,6917.62,6900.08,6563.13,6785.66,6747.75,6778.42,6646.62,6965.39,6895.92,6936.72,6913.19,6992.62,6827.6,6718.22,6915.56,6975,6764.59,6990.56,6748.32,6529.36,6688.23
2025-09-07T01:33:00,6899.34,6868.37,6897.99,6837.04,6942.83,6729.8,6829.76,6732.72,6915.24,6604.2,6909.27,6592.43,6960.63,6752.99,6891.56,6938.36,6951.82,6560.57,6757.5,6958.88,6743.4,6645.07,6683.65,6824.16,6823.33,6604.45,6942.3,6917.23,6900.33,6560.72,6785.25,6747.92,6778.34,6645.41,6964.07,6896.39,6936,6913.1,6992.88,6825.98,6718.94,6917.26,6975.25,6764.6,6987.93,6748.84,6530.21,6687.62
2025-09-07T01:36:00,6898.93,6868.46,6898.36,6836.09,6943.82,6729.76,6831.03,6731.36,6915.37,6603.24,6906.73,6592.88,6959.38,6752.07,6890.31,6937.57,6950.33,6564.1,6758.04,6958.74,6742.89,6645.49,6682.48,6824.77,6823.02,6604.88,6942.2,6917.03,6892.55,6563.88,6784.31,6747.86,6776.7,6645.57,6964.99,6896.6,6936.17,6913.47,6992.31,6826.41,6718.66,6915.54,6974.09,6762.82,6989.26,6748.97,6529.28,6687.89
2025-09-07T01:39:00,6898.96,6867.63,6897.24,6836.88,6942.92,6730.83,6830.11,6729.4,6916.31,6603.9,6909,6593.36,6962.53,6759.87,6892.77,6938.12,6951.88,6562.44,6758.22,6958.2,6743.75,6645.15,6683.68,6825.77,6822.5,6605.56,6942.66,6916.94,6893.56,6562.69,6785.93,6747.12,6777.77,6645.35,6965.12,6896.12,6937.34,6913.07,6990.91,6828.01,6719.06,6916.31,6974.25,6764.18,6988.72,6749.95,6528.11,6686.99
2025-09-07T01:42:00,6898.46,6869.16,6897.22,6837.51,6942.74,6730.21,6829.29,6730.53,6916.17,6602.34,6908.33,6591.18,6959.93,6755.72,6893.2,6937.5,6954.87,6561.09,6757.44,6957.88,6743.21,6645.72,6684.17,6825.08,6823.02,6602.82,6943.91,6917.03,6893.46,6557.53,6784.37,6747.35,6776.89,6644.64,6964.76,6896.33,6936.44,6914.25,6991.29,6826.56,6718.27,6916.64,6974.74,6763.87,6987.34,6747.86,6530.29,6687.68
2025-09-07T01:45:00,6899.85,6868.15,6897.21,6840.82,6942.51,6731.05,6831.51,6729.78,6916.01,6603.15,6910.35,6592.74,6961.33,6754.2,6892.51,6936.92,6951.98,6560.47,6756.89,6959.36,6743.59,6644.56,6680.55,6824.61,6822.95,6607.07,6943.34,6916.44,6892.62,6559.6,6784.95,6746.62,6777.28,6645.24,6963.05,6896.5,6935.11,6914.32,6991.77,6826.98,6719.18,6919.24,6974.08,6763.37,6988.34,6746.56,6527.55,6687.6
2025-09-07T01:48:00,6898.6,6867.79,6896.88,6840.6,6943.07,6730.46,6829.06,6730.1,6916.14,6602.4,6908.89,6592.24,6962.24,6753.87,6895.42,6937.69,6952.15,6559.11,6758.07,6957.72,6743.03,6646.05,6681.66,6824.7,6822.03,6605.21,6943.09,6916.6,6893.16,6558.1,6784.94,6746.96,6776.91,6644.11,6964.09,6896.29,6934.93,6912.93,6990.3,6826.83,6718.61,6919.45,6974.77,6764.66,6987.94,6748.56,6529.02,6687.37
2025-09-07T01:51:00,6898.75,6868.55,6896.83,6837.5,6942.66,6730.98,6829.21,6728.99,6916.07,6603.98,6909.06,6592.41,6960.84,6751.69,6891.97,6936.62,6953.82,6560.1,6758.01,6958.39,6743.02,6644.57,6681.98,6824.88,6823.11,6603.98,6943.3,6915.89,6894.02,6559,6784.99,6748.48,6777.79,6644.86,6965.42,6895.82,6935.65,6913.13,6991.45,6825.91,6718.78,6917.8,6973.79,6765.01,6986.31,6747.65,6528.33,6688.02
2025-09-07T01:54:00,6899.8,6867.79,6896.5,6837.54,6941.8,6730.78,6828.61,6726.85,6916.71,6601.96,6908.34,6591.46,6960.5,6750.41,6894.21,6936.71,6953.72,6559.59,6758.19,6957.96,6743.19,6644.55,6682.44,6824.5,6822.53,6603.12,6943.81,6916.14,6893.36,6557.01,6786.16,6745.79,6777.08,6644.65,6964.84,6895.51,6935.08,6911.92,6991.51,6827.8,6718.84,6917.58,6973.46,6763.73,6987.67,6747.87,6528.63,6686.73
2025-09-07T01:57:00,6899.01,6867.48,6897.82,6838.63,6942.87,6729.34,6828.07,6727.24,6916.45,6602.01,6909.65,6592.37,6962.62,6749.63,6894.64,6936.93,6952.83,6560.16,6757.08,6958.46,6742.11,6644.87,6683.02,6823.64,6823.02,6605.7,6943.09,6915.54,6892.63,6559.81,6784.7,6746.87,6777.4,6643.68,6963.98,6896.39,6935.67,6913.45,6988.64,6826.71,6718.08,6918.8,6973.59,6763.04,6986.49,6747.61,6527.75,6687.41
2025-09-07T02:00:00,6898.28,6869.04,6897.13,6834.07,6942.8,6731.11,6828.2,6728.93,6915.41,6602.34,6908.38,6590.48,6960.17,6750.2,6892.96,6937.92,6954.8,6557.93,6758.04,6956.74,6743.03,6645.27,6683.54,6824.51,6822.78,6603.39,6943.87,6915.09,6893.41,6555.05,6784.89,6745.92,6777.53,6644.22,6963.69,6896.74,6936.02,6912.6,6991.81,6827.08,6718.46,6916.99,6973.54,6764.85,6987.24,6747.75,6529.42,6687.63
2025-09-07T02:03:00,6991.49,6927.35,6939.97,6922.41,7013.34,6813.7,6862.07,6805.56,6980.47,6694.28,6961.59,6672.87,7020.09,6851.21,6937.81,7012.9,7005.41,6634.82,6849.42,7032.99,6813.15,6732.79,6757.01,6915.86,6907.63,6688.86,6994.99,6977.18,6974.22,6651.17,6835.05,6803.16,6826.25,6717.89,7023.12,6944.52,6996.52,6970.15,7063.23,6892.13,6766.03,6976.86,7069.13,6853.39,7036.54,6805.68,6602.53,6762.19
2025-09-07T02:06:00,6924.65,6882.65,6913.27,6860.93,6954.67,6751.78,6836.28,6752.8,6935.92,6629.93,6926.43,6616.34,6975.97,6780.37,6903.33,6965.74,6964.42,6583.08,6791.43,6982.44,6763.8,6665.11,6703.3,6848.76,6844.41,6622.36,6955.81,6935.25,6921.12,6591.16,6797.11,6756.21,6790.16,6669.67,6980.83,6906.37,6947.14,6928.49,7017.88,6842.64,6734.21,6938.74,7004.95,6792.09,7001.25,6762.23,6546.85,6709.02
2025-09-07T02:09:00,6912.2,6878.13,6909.7,6851.53,6949.02,6744.69,6836.2,6744.84,6933.35,6621.73,6922.69,6610.34,6974.96,6772.47,6900.3,6956.55,6961.85,6574.85,6780.13,6974.3,6757.52,6661.49,6700.06,6840.17,6837.01,6617.25,6951.76,6932.47,6908.66,6585.11,6796.66,6753.84,6787.9,6662.54,6972.52,6906.49,6944.72,6925.57,7010.48,6845.92,6729.78,6932.73,6993.56,6782.91,6999.15,6758.32,6541.08,6702.75
2025-09-07T02:12:00,6908.18,6877.53,6911.15,6848.61,6947.26,6739.92,6835.08,6740.98,6929.41,6618.6,6918.73,6607.72,6972.26,6766.75,6901.22,6952.66,6962.81,6572.63,6775.62,6971.93,6755.44,6659.24,6695.91,6836.96,6833.43,6612.07,6950.26,6929.72,6905.96,6578.96,6797.63,6752.71,6785.56,6659.65,6969.73,6902.44,6945.89,6923.96,7007.12,6838.56,6730.21,6928.51,6990,6777.92,6998.32,6758.77,6540.3,6698.4
2025-09-07T02:15:00,6907.13,6877.93,6906.92,6847.39,6945.86,6738.82,6835.57,6737.1,6928.43,6615.91,6918.4,6605.93,6968.89,6765.58,6897.59,6951.72,6960.2,6570.87,6773.17,6970.61,6753.04,6658.23,6694.71,6836.08,6831.47,6610.44,6949.81,6927.29,6904.27,6577.46,6792.36,6751.91,6783.85,6657.69,6967.89,6903.47,6944.15,6924.11,7008.26,6838.14,6726.65,6926.85,6989.19,6776.9,6997.65,6757.5,6539.92,6696.32
